# n, <n|PHOT>
0.000000 1.000000
1.000000 -0.000279
2.000000 0.000489
3.000000 -0.000090
4.000000 -0.000136
5.000000 0.000109
6.000000 0.000002
7.000000 -0.000019
8.000000 -0.000010
9.000000 -0.000007
