# n, <n|PHOT>
0.000000 0.999981
1.000000 0.000553
2.000000 -0.005973
3.000000 -0.000064
4.000000 0.001182
5.000000 -0.000018
6.000000 -0.000055
7.000000 0.000019
8.000000 -0.000287
9.000000 0.000022
