# n, <n|PHOT>
0.000000 0.983745
1.000000 -0.002840
2.000000 0.170469
3.000000 -0.000990
4.000000 0.053260
5.000000 -0.000589
6.000000 0.016618
7.000000 -0.000181
8.000000 0.007072
9.000000 -0.000066
