# n, <n|PHOT>
0.000000 0.985189
1.000000 -0.002200
2.000000 0.165093
3.000000 -0.000447
4.000000 0.043563
5.000000 -0.000257
6.000000 0.014443
7.000000 -0.000057
8.000000 0.005431
9.000000 -0.000034
