# n, <n|PHOT>
0.000000 0.999980
1.000000 -0.000227
2.000000 -0.006123
3.000000 -0.000053
4.000000 0.001140
5.000000 -0.000019
6.000000 -0.000047
7.000000 0.000042
8.000000 -0.000240
9.000000 -0.000012
