# n, <n|PHOT>
0.000000 1.000000
1.000000 0.000057
2.000000 0.000034
3.000000 0.000038
4.000000 0.000000
5.000000 -0.000046
6.000000 0.000015
7.000000 0.000056
8.000000 0.000001
9.000000 -0.000041
