# n, <n|PHOT>
0.000000 0.997780
1.000000 -0.000944
2.000000 0.064353
3.000000 0.000116
4.000000 0.016695
5.000000 -0.000094
6.000000 0.003390
7.000000 0.000191
8.000000 0.001301
9.000000 -0.000037
