# n, <n|PHOT>
0.000000 0.983053
1.000000 0.002553
2.000000 0.172545
3.000000 0.000595
4.000000 0.057724
5.000000 -0.000054
6.000000 0.020029
7.000000 0.000068
8.000000 0.008640
9.000000 -0.000042
