# n, <n|PHOT>
0.000000 0.988793
1.000000 0.005116
2.000000 0.142649
3.000000 0.001982
4.000000 0.041510
5.000000 0.000514
6.000000 0.012344
7.000000 0.000084
8.000000 0.005070
9.000000 -0.000029
