# n, <n|PHOT>
0.000000 1.000000
1.000000 0.000172
2.000000 0.000085
3.000000 -0.000137
4.000000 0.000064
5.000000 0.000062
6.000000 -0.000057
7.000000 -0.000023
8.000000 0.000030
9.000000 0.000016
