# n, <n|PHOT>
0.000000 0.972498
1.000000 0.002226
2.000000 0.218674
3.000000 0.000851
4.000000 0.073458
5.000000 0.000280
6.000000 0.028867
7.000000 0.000269
8.000000 0.012334
9.000000 0.000064
