# n, <n|PHOT>
0.000000 0.999481
1.000000 0.001343
2.000000 0.032134
3.000000 0.000052
4.000000 0.001700
5.000000 -0.000067
6.000000 0.000190
7.000000 0.000065
8.000000 -0.000092
9.000000 -0.000066
