# n, <n|PHOT>
0.000000 0.951992
1.000000 -0.001463
2.000000 0.273160
3.000000 -0.000275
4.000000 0.120120
5.000000 -0.000031
6.000000 0.057902
7.000000 0.000046
8.000000 0.029840
9.000000 0.000094
