# n, <n|PHOT>
0.000000 1.000000
1.000000 -0.000045
2.000000 0.000242
3.000000 0.000185
4.000000 -0.000016
5.000000 -0.000134
6.000000 -0.000025
7.000000 0.000034
8.000000 0.000032
9.000000 0.000004
