# n, <n|PHOT>
0.000000 0.999854
1.000000 0.001064
2.000000 0.016995
3.000000 -0.000028
4.000000 0.000880
5.000000 0.000032
6.000000 0.000062
7.000000 0.000017
8.000000 -0.000095
9.000000 -0.000068
