# n, <n|PHOT>
0.000000 0.999734
1.000000 0.008109
2.000000 -0.007322
3.000000 0.000434
4.000000 0.017367
5.000000 0.000028
6.000000 -0.007818
7.000000 0.000114
8.000000 0.005221
9.000000 -0.000044
