# n, <n|PHOT>
0.000000 0.996064
1.000000 0.003793
2.000000 0.084462
3.000000 0.000001
4.000000 0.026188
5.000000 -0.000221
6.000000 0.003606
7.000000 -0.000108
8.000000 0.003017
9.000000 -0.000165
