# n, <n|PHOT>
0.000000 0.982121
1.000000 -0.002746
2.000000 0.181600
3.000000 -0.000807
4.000000 0.047053
5.000000 -0.000124
6.000000 0.014487
7.000000 0.000042
8.000000 0.004942
9.000000 0.000009
