# n, <n|PHOT>
0.000000 0.985653
1.000000 -0.002125
2.000000 0.159798
3.000000 -0.001318
4.000000 0.052420
5.000000 -0.000718
6.000000 0.012267
7.000000 -0.000214
8.000000 0.006480
9.000000 -0.000028
