# n, <n|PHOT>
0.000000 0.999953
1.000000 -0.003697
2.000000 0.003393
3.000000 -0.000847
4.000000 0.007871
5.000000 -0.000208
6.000000 -0.001841
7.000000 0.000036
8.000000 0.001255
9.000000 -0.000037
