# n, <n|PHOT>
0.000000 0.999500
1.000000 0.009492
2.000000 -0.023661
3.000000 -0.000783
4.000000 0.015639
5.000000 0.000256
6.000000 -0.007819
7.000000 -0.000091
8.000000 0.004878
9.000000 -0.000042
