# n, <n|PHOT>
0.000000 0.977528
1.000000 0.000464
2.000000 0.197568
3.000000 -0.000019
4.000000 0.067615
5.000000 -0.000449
6.000000 0.026043
7.000000 -0.000264
8.000000 0.010836
9.000000 -0.000130
