# n, <n|PHOT>
0.000000 0.992319
1.000000 0.001736
2.000000 0.119888
3.000000 0.000660
4.000000 0.029000
5.000000 0.000309
6.000000 0.008666
7.000000 0.000092
8.000000 0.002789
9.000000 0.000047
