# n, <n|PHOT>
0.000000 0.995182
1.000000 0.000637
2.000000 0.096986
3.000000 0.000180
4.000000 0.014069
5.000000 -0.000135
6.000000 0.002632
7.000000 0.000081
8.000000 0.000565
9.000000 -0.000023
