# n, <n|PHOT>
0.000000 0.996005
1.000000 0.001523
2.000000 0.086046
3.000000 0.001121
4.000000 0.023569
5.000000 0.000144
6.000000 0.002158
7.000000 0.000055
8.000000 0.002288
9.000000 -0.000141
