# n, <n|PHOT>
0.000000 0.980418
1.000000 0.000003
2.000000 0.187260
3.000000 0.000024
4.000000 0.057008
5.000000 0.000072
6.000000 0.019803
7.000000 -0.000146
8.000000 0.007375
9.000000 0.000085
