# n, <n|PHOT>
0.000000 0.986944
1.000000 -0.001978
2.000000 0.151285
3.000000 -0.000856
4.000000 0.052829
5.000000 -0.000448
6.000000 0.013830
7.000000 -0.000204
8.000000 0.007728
9.000000 -0.000105
