# n, <n|PHOT>
0.000000 0.986186
1.000000 -0.000187
2.000000 0.160219
3.000000 0.000065
4.000000 0.039923
5.000000 -0.000016
6.000000 0.012278
7.000000 0.000021
8.000000 0.004311
9.000000 0.000079
