# n, <n|PHOT>
0.000000 0.999546
1.000000 0.006149
2.000000 0.027956
3.000000 0.001305
4.000000 0.009203
5.000000 0.000259
6.000000 0.001039
7.000000 0.000198
8.000000 0.000583
9.000000 -0.000084
