# n, <n|PHOT>
0.000000 0.993258
1.000000 0.001440
2.000000 0.111727
3.000000 0.000571
4.000000 0.029770
5.000000 0.000207
6.000000 0.007550
7.000000 0.000132
8.000000 0.002883
9.000000 0.000051
