# n, <n|PHOT>
0.000000 0.994053
1.000000 0.000682
2.000000 0.107039
3.000000 0.000068
4.000000 0.019489
5.000000 0.000005
6.000000 0.004468
7.000000 -0.000042
8.000000 0.001259
9.000000 -0.000010
