# n, <n|PHOT>
0.000000 0.999835
1.000000 -0.000750
2.000000 -0.017013
3.000000 0.000150
4.000000 0.005689
5.000000 -0.000090
6.000000 -0.002470
7.000000 0.000026
8.000000 0.001148
9.000000 -0.000020
