# n, <n|PHOT>
0.000000 1.000000
1.000000 0.000260
2.000000 -0.000187
3.000000 0.000076
4.000000 0.000006
5.000000 0.000007
6.000000 -0.000063
7.000000 -0.000014
8.000000 0.000081
9.000000 0.000024
