# n, <n|PHOT>
0.000000 0.975713
1.000000 0.002620
2.000000 0.205360
3.000000 -0.000056
4.000000 0.071024
5.000000 0.000130
6.000000 0.024893
7.000000 -0.000275
8.000000 0.010515
9.000000 -0.000021
