# n, <n|PHOT>
0.000000 0.973761
1.000000 -0.001704
2.000000 0.216143
3.000000 -0.000314
4.000000 0.066394
5.000000 -0.000357
6.000000 0.023630
7.000000 -0.000096
8.000000 0.009126
9.000000 0.000095
