# n, <n|PHOT>
0.000000 0.999884
1.000000 -0.001715
2.000000 0.015094
3.000000 0.000139
4.000000 0.000190
5.000000 0.000183
6.000000 -0.000017
7.000000 -0.000158
8.000000 0.000061
9.000000 0.000049
