# n, <n|PHOT>
0.000000 0.991100
1.000000 -0.000488
2.000000 0.130170
3.000000 -0.000023
4.000000 0.026804
5.000000 0.000329
6.000000 0.007193
7.000000 -0.000290
8.000000 0.002012
9.000000 0.000218
