# n, <n|PHOT>
0.000000 0.999896
1.000000 -0.001237
2.000000 0.014335
3.000000 0.000320
4.000000 0.000008
5.000000 -0.000126
6.000000 0.000331
7.000000 0.000033
8.000000 -0.000207
9.000000 -0.000013
