# n, <n|PHOT>
0.000000 0.999436
1.000000 -0.009492
2.000000 0.020998
3.000000 -0.000575
4.000000 0.022187
5.000000 -0.000327
6.000000 -0.007200
7.000000 0.000114
8.000000 0.005552
9.000000 -0.000061
