# n, <n|PHOT>
0.000000 0.990103
1.000000 0.001933
2.000000 0.134979
3.000000 0.000781
4.000000 0.036340
5.000000 0.000220
6.000000 0.011463
7.000000 0.000146
8.000000 0.003835
9.000000 0.000018
