# n, <n|PHOT>
0.000000 0.999402
1.000000 0.001007
2.000000 0.034509
3.000000 0.000045
4.000000 0.001793
5.000000 0.000011
6.000000 0.000155
7.000000 -0.000008
8.000000 0.000022
9.000000 0.000014
