# n, <n|PHOT>
0.000000 0.976910
1.000000 0.000164
2.000000 0.204074
3.000000 0.000236
4.000000 0.059384
5.000000 -0.000010
6.000000 0.020058
7.000000 0.000075
8.000000 0.007705
9.000000 -0.000090
