# n, <n|PHOT>
0.000000 0.994669
1.000000 -0.000101
2.000000 0.099677
3.000000 -0.000050
4.000000 0.025460
5.000000 0.000169
6.000000 0.006392
7.000000 0.000145
8.000000 0.002546
9.000000 0.000072
