# n, <n|PHOT>
0.000000 0.995970
1.000000 0.000298
2.000000 0.086330
3.000000 0.000220
4.000000 0.023364
5.000000 0.000223
6.000000 0.006048
7.000000 0.000084
8.000000 0.002566
9.000000 0.000178
