# n, <n|PHOT>
0.000000 0.966437
1.000000 -0.000556
2.000000 0.238678
3.000000 0.000189
4.000000 0.085596
5.000000 0.000059
6.000000 0.036139
7.000000 -0.000016
8.000000 0.017164
9.000000 -0.000000
