# n, <n|PHOT>
0.000000 0.996805
1.000000 -0.003944
2.000000 0.077394
3.000000 -0.000124
4.000000 0.018808
5.000000 0.000260
6.000000 0.004110
7.000000 0.000164
8.000000 0.001705
9.000000 0.000113
