# n, <n|PHOT>
0.000000 0.997939
1.000000 0.000623
2.000000 0.063690
3.000000 0.000054
4.000000 0.007660
5.000000 0.000045
6.000000 0.001330
7.000000 0.000012
8.000000 0.000272
9.000000 0.000013
