# n, <n|PHOT>
0.000000 0.998659
1.000000 -0.000054
2.000000 0.050019
3.000000 0.000404
4.000000 0.013073
5.000000 0.000340
6.000000 0.002327
7.000000 0.000161
8.000000 0.000859
9.000000 0.000141
