# n, <n|PHOT>
0.000000 0.994999
1.000000 -0.000517
2.000000 0.098408
3.000000 0.000153
4.000000 0.016681
5.000000 -0.000029
6.000000 0.003697
7.000000 0.000130
8.000000 0.000994
9.000000 -0.000079
