# n, <n|PHOT>
0.000000 0.999755
1.000000 -0.004630
2.000000 -0.006570
3.000000 -0.000730
4.000000 0.017768
5.000000 -0.000109
6.000000 -0.007832
7.000000 0.000129
8.000000 0.005167
9.000000 -0.000076
