# n, <n|PHOT>
0.000000 0.992541
1.000000 0.000105
2.000000 0.119746
3.000000 0.000157
4.000000 0.022210
5.000000 -0.000163
6.000000 0.005142
7.000000 0.000104
8.000000 0.001537
9.000000 0.000020
