# n, <n|PHOT>
0.000000 0.997008
1.000000 -0.004140
2.000000 0.074496
3.000000 -0.000929
4.000000 0.020038
5.000000 -0.000102
6.000000 0.000886
7.000000 -0.000017
8.000000 0.002018
9.000000 0.000031
