# n, <n|PHOT>
0.000000 0.999999
1.000000 0.001091
2.000000 0.000204
3.000000 -0.000272
4.000000 -0.000114
5.000000 0.000131
6.000000 0.000100
7.000000 -0.000021
8.000000 -0.000071
9.000000 -0.000011
