# n, <n|PHOT>
0.000000 0.999999
1.000000 -0.000412
2.000000 0.000551
3.000000 -0.000547
4.000000 0.000197
5.000000 0.000018
6.000000 -0.000206
7.000000 0.000063
8.000000 0.000145
9.000000 -0.000031
