# n, <n|PHOT>
0.000000 0.974398
1.000000 -0.002746
2.000000 0.213946
3.000000 -0.001240
4.000000 0.064630
5.000000 -0.000154
6.000000 0.022399
7.000000 -0.000240
8.000000 0.008535
9.000000 -0.000097
