# n, <n|PHOT>
0.000000 0.979647
1.000000 0.000537
2.000000 0.188735
3.000000 0.000194
4.000000 0.062959
5.000000 -0.000062
6.000000 0.023919
7.000000 0.000071
8.000000 0.010056
9.000000 0.000001
