# n, <n|PHOT>
0.000000 0.983567
1.000000 0.000141
2.000000 0.173203
3.000000 -0.000169
4.000000 0.047891
5.000000 -0.000084
6.000000 0.015998
7.000000 0.000046
8.000000 0.006178
9.000000 -0.000045
