# n, <n|PHOT>
0.000000 0.997389
1.000000 0.003451
2.000000 0.071581
3.000000 0.000564
4.000000 0.008745
5.000000 0.000143
6.000000 0.001251
7.000000 -0.000167
8.000000 0.000402
9.000000 0.000139
