# n, <n|PHOT>
0.000000 0.997603
1.000000 -0.000575
2.000000 0.068738
3.000000 0.000092
4.000000 0.007904
5.000000 -0.000038
6.000000 0.001063
7.000000 -0.000003
8.000000 0.000234
9.000000 0.000040
