# n, <n|PHOT>
0.000000 0.999980
1.000000 -0.000746
2.000000 -0.006148
3.000000 0.000192
4.000000 0.001145
5.000000 -0.000082
6.000000 -0.000081
7.000000 0.000059
8.000000 -0.000221
9.000000 -0.000037
