# n, <n|PHOT>
0.000000 0.999999
1.000000 -0.000930
2.000000 -0.000095
3.000000 0.000038
4.000000 0.000018
5.000000 0.000020
6.000000 -0.000053
7.000000 -0.000037
8.000000 0.000058
9.000000 0.000036
