# n, <n|PHOT>
0.000000 0.984151
1.000000 -0.000751
2.000000 0.170516
3.000000 0.000053
4.000000 0.046001
5.000000 -0.000176
6.000000 0.014883
7.000000 -0.000004
8.000000 0.005270
9.000000 -0.000017
