# n, <n|PHOT>
0.000000 0.995224
1.000000 0.000828
2.000000 0.096201
3.000000 -0.000154
4.000000 0.016141
5.000000 0.000207
6.000000 0.003455
7.000000 -0.000024
8.000000 0.001049
9.000000 -0.000012
