# n, <n|PHOT>
0.000000 0.985106
1.000000 -0.002518
2.000000 0.164451
3.000000 -0.000822
4.000000 0.047048
5.000000 -0.000285
6.000000 0.015942
7.000000 -0.000155
8.000000 0.005924
9.000000 -0.000150
